#Image Rect[ms], Image Resize[ms], ORB ext[ms], Stereo match[ms], IMU preint[ms], Pose pred[ms], LM track[ms], KF dec[ms], Total[ms]
0.000000,0.000000,8.178763,0.000000,0.055879,0.039582,8.461715,0.051135,38.400420
0.000000,0.000000,17.663702,0.000000,0.135341,0.033153,9.408521,0.046301,55.606419
0.000000,0.000000,29.430302,0.000000,0.070676,0.047099,9.727749,0.058689,60.380869
0.000000,0.000000,33.947185,0.000000,0.054107,0.037333,8.168730,0.054977,49.467139
0.000000,0.000000,13.404364,0.000000,0.053593,0.056511,8.905351,0.060865,27.568527
0.000000,0.000000,8.381727,0.000000,1.600452,0.071535,8.725506,0.094900,18.590811
0.000000,0.000000,17.298970,0.000000,0.115615,0.417931,8.649261,0.089694,33.172683
0.000000,0.000000,18.939364,0.000000,0.056805,0.091515,12.063894,0.138469,28.421252
0.000000,0.000000,12.711756,0.000000,0.118709,1.591398,8.313357,0.078039,27.374253
0.000000,0.000000,15.199165,0.000000,0.055761,0.040906,16.260479,0.039486,26.558243
0.000000,0.000000,11.878548,0.000000,0.232886,0.035802,8.101078,0.112155,26.294455
0.000000,0.000000,18.269750,0.000000,0.062827,0.028878,8.715007,0.055845,32.505259
0.000000,0.000000,11.850547,0.000000,0.057386,0.031593,8.203465,0.049335,30.896694
0.000000,0.000000,22.231706,0.000000,0.057561,0.041764,8.589969,0.058125,38.149137
0.000000,0.000000,15.087943,0.000000,0.158225,0.941996,10.068398,0.144558,30.850324
0.000000,0.000000,9.666504,0.000000,0.117682,0.047100,10.237789,0.072813,22.359751
0.000000,0.000000,10.689732,0.000000,0.060887,0.049998,19.094860,0.072542,22.860997
0.000000,0.000000,10.810882,0.000000,0.131479,1.589249,10.905541,0.068627,24.664855
0.000000,0.000000,17.395019,0.000000,0.060943,0.054833,8.882255,0.053994,29.516508
0.000000,0.000000,8.101894,0.000000,0.128423,0.056006,9.813043,0.047194,20.013976
0.000000,0.000000,11.026490,0.000000,0.058767,0.779058,10.616803,0.043047,22.490930
0.000000,0.000000,10.129195,0.000000,0.214765,0.055321,10.478979,0.136188,21.797312
0.000000,0.000000,39.885936,0.000000,0.194989,0.034775,15.388421,0.061286,58.837941
0.000000,0.000000,28.381781,0.000000,0.399053,0.032099,8.343081,0.046498,44.475830
0.000000,0.000000,50.711353,0.000000,2.218971,0.048624,10.420527,0.051141,91.809353
0.000000,0.000000,45.778854,0.000000,0.061366,0.134391,11.722141,0.054970,65.585591
0.000000,0.000000,24.898599,0.000000,0.158165,0.048955,10.507843,0.057003,44.840763
0.000000,0.000000,12.934964,0.000000,0.146835,0.050364,12.052810,0.066928,27.592629
0.000000,0.000000,21.513881,0.000000,0.062866,0.073809,8.778881,0.067014,33.621293
0.000000,0.000000,8.715549,0.000000,0.062182,0.048988,16.080590,0.036648,19.792809
0.000000,0.000000,9.336889,0.000000,0.059841,0.041843,8.530443,0.046076,20.248000
0.000000,0.000000,17.466040,0.000000,0.065044,0.029354,10.264461,0.164827,29.916899
0.000000,0.000000,18.709271,0.000000,0.062861,0.033722,10.195623,0.042744,31.946189
0.000000,0.000000,22.409119,0.000000,0.136164,0.045115,9.401020,0.060400,39.775614
0.000000,0.000000,10.796100,0.000000,0.134996,0.045553,9.509590,0.057272,25.660104
0.000000,0.000000,17.508120,0.000000,0.063034,0.041864,11.668973,0.057779,28.349276
0.000000,0.000000,12.807126,0.000000,0.082797,0.056599,9.163261,0.083587,24.985951
0.000000,0.000000,16.439568,0.000000,0.409622,0.043951,15.643041,0.072718,29.123835
0.000000,0.000000,19.176768,0.000000,0.063356,0.044135,8.841411,0.060715,35.028123
0.000000,0.000000,21.254924,0.000000,0.148412,0.038910,9.027736,0.062303,35.653317
0.000000,0.000000,20.026213,0.000000,0.160064,0.046175,8.885935,0.083300,34.467359
0.000000,0.000000,31.277028,0.000000,1.562385,0.057933,8.474890,0.054763,49.156462
0.000000,0.000000,16.916840,0.000000,0.068499,0.030859,9.037832,0.181736,35.527845
0.000000,0.000000,13.197929,0.000000,0.065129,0.043368,9.772411,0.054858,26.678487
0.000000,0.000000,9.412991,0.000000,0.064171,0.026348,8.611124,0.046326,20.465638
0.000000,0.000000,7.762121,0.000000,0.071155,0.053659,9.380456,0.063579,24.317467
0.000000,0.000000,9.316352,0.000000,0.066026,0.040795,10.530812,0.064888,20.165284
0.000000,0.000000,9.162059,0.000000,0.123784,0.048894,9.425607,0.102104,20.015103
0.000000,0.000000,7.891133,0.000000,0.116352,0.054852,13.555519,0.072082,17.577988
0.000000,0.000000,8.451275,0.000000,0.064205,0.055839,14.223393,0.069145,19.220669
0.000000,0.000000,9.839022,0.000000,0.066337,0.050801,14.706620,0.080039,27.396107
0.000000,0.000000,15.421079,0.000000,0.063040,0.053264,10.533124,0.068498,28.346755
0.000000,0.000000,10.349833,0.000000,0.063941,0.038904,10.060064,0.052240,20.581177
0.000000,0.000000,7.893041,0.000000,0.070328,0.036266,14.876304,0.143211,18.530849
0.000000,0.000000,7.980607,0.000000,0.065950,0.059456,8.889889,0.055176,18.069338
0.000000,0.000000,8.262790,0.000000,0.144132,0.734411,8.629485,0.043608,20.333409
0.000000,0.000000,8.636644,0.000000,0.062061,0.040280,8.696359,0.056049,18.877713
0.000000,0.000000,7.931905,0.000000,0.064438,0.043664,8.814487,0.059302,19.142726
0.000000,0.000000,8.100592,0.000000,0.064969,0.049279,22.441500,0.065364,18.401605
0.000000,0.000000,12.906002,0.000000,0.137540,0.052980,11.981551,0.067537,22.185423
0.000000,0.000000,7.948198,0.000000,0.059445,0.043633,8.680669,0.053802,16.594723
0.000000,0.000000,7.590331,0.000000,0.056119,0.052490,8.789413,0.053455,17.123778
0.000000,0.000000,7.615581,0.000000,0.055667,0.044989,10.296275,0.049870,16.280708
0.000000,0.000000,7.958910,0.000000,0.054838,0.041568,9.821447,0.199188,20.975450
0.000000,0.000000,17.589146,0.000000,0.110719,0.030567,8.255259,0.055803,31.815555
0.000000,0.000000,17.908634,0.000000,0.057787,0.029353,8.373602,0.045704,30.513365
0.000000,0.000000,13.721955,0.000000,0.055031,0.034561,8.751869,0.061146,26.403316
0.000000,0.000000,7.982804,0.000000,0.111321,0.047297,9.758152,0.054413,17.724292
0.000000,0.000000,7.543562,0.000000,0.060252,0.049059,10.806481,0.067026,16.732171
0.000000,0.000000,11.195644,0.000000,0.058810,0.060666,9.992288,0.073713,21.246163
0.000000,0.000000,11.710879,0.000000,0.108501,0.050883,9.895905,0.098028,32.582653
0.000000,0.000000,7.842152,0.000000,0.055694,0.043711,8.397478,0.039808,30.256128
0.000000,0.000000,13.391310,0.000000,0.052158,0.051855,8.147243,0.117436,21.902690
0.000000,0.000000,19.722316,0.000000,0.054585,0.032120,8.337392,0.063211,39.888686
0.000000,0.000000,8.169084,0.000000,0.052233,0.031071,8.502848,0.043887,17.628091
0.000000,0.000000,7.443081,0.000000,0.122690,0.039323,10.747819,0.063723,17.701931
0.000000,0.000000,12.448495,0.000000,0.054233,0.047741,8.892821,0.066879,29.385246
0.000000,0.000000,7.760619,0.000000,0.053251,0.042849,9.552857,0.074237,19.923856
0.000000,0.000000,16.509773,0.000000,0.051773,0.042382,8.618493,0.080126,27.809446
0.000000,0.000000,7.538850,0.000000,0.053083,0.052718,10.329063,0.064821,16.273177
0.000000,0.000000,7.639136,0.000000,0.093293,0.042791,8.781160,0.074246,19.876608
0.000000,0.000000,8.940448,0.000000,0.052800,0.040710,8.104802,0.054628,18.741940
0.000000,0.000000,8.024871,0.000000,0.053246,0.041620,11.091360,0.045481,17.586518
0.000000,0.000000,8.238908,0.000000,0.052092,0.054560,7.969915,0.100513,17.599196
0.000000,0.000000,13.921086,0.000000,0.102983,0.031135,10.121370,0.058204,25.955921
0.000000,0.000000,24.170005,0.000000,0.053695,0.031331,9.763908,0.045300,37.060155
0.000000,0.000000,13.727825,0.000000,0.061829,0.038531,11.625063,0.063329,24.933285
0.000000,0.000000,16.027758,0.000000,0.097783,0.039784,9.199706,0.073121,26.457155
0.000000,0.000000,18.998693,0.000000,0.050376,0.041499,8.500830,0.078518,31.361389
0.000000,0.000000,19.289553,0.000000,0.049763,0.053777,9.108019,0.062619,29.951853
0.000000,0.000000,11.313547,0.000000,0.107451,0.043722,7.844159,0.787925,21.788223
0.000000,0.000000,14.726899,0.000000,0.052262,0.037504,8.188051,0.059165,25.593240
0.000000,0.000000,7.522531,0.000000,0.060630,0.025733,7.571910,0.045184,17.994893
0.000000,0.000000,10.063211,0.000000,0.912559,0.027425,7.411353,0.241955,23.711941
0.000000,0.000000,14.172961,0.000000,0.119541,0.027551,10.860630,0.069394,27.433592
0.000000,0.000000,7.796679,0.000000,0.054037,0.025132,7.270895,0.328638,21.232274
0.000000,0.000000,10.640764,0.000000,0.053823,0.034025,15.708501,0.073207,19.982985
0.000000,0.000000,13.510208,0.000000,0.082236,0.036374,9.125828,0.065547,23.017775
0.000000,0.000000,10.835847,0.000000,0.130482,0.043100,10.922915,0.062530,22.652078
0.000000,0.000000,11.501005,0.000000,0.055745,0.039321,20.511962,0.071936,20.990828
0.000000,0.000000,11.446008,0.000000,0.055461,0.035873,13.640095,0.061561,22.711118
0.000000,0.000000,9.525762,0.000000,0.053660,0.049771,8.806435,0.057225,21.856609
0.000000,0.000000,9.115943,0.000000,0.060928,0.044816,8.971068,0.066599,18.361201
0.000000,0.000000,8.215930,0.000000,0.056496,0.026680,9.705767,0.046683,18.439147
0.000000,0.000000,12.859736,0.000000,0.120720,0.045298,7.742878,0.177928,22.469349
0.000000,0.000000,10.212992,0.000000,0.110982,0.023785,7.310404,0.058605,20.405687
0.000000,0.000000,8.710202,0.000000,0.117723,0.024749,7.557694,0.038218,18.054972
0.000000,0.000000,11.165547,0.000000,0.059054,0.027129,7.085509,0.048440,22.064390
0.000000,0.000000,17.183473,0.000000,0.056247,0.036249,7.263945,0.052755,27.483561
0.000000,0.000000,8.118062,0.000000,0.380873,0.028420,7.657399,0.066656,26.953406
0.000000,0.000000,8.715390,0.000000,0.065360,0.063667,7.453619,0.044456,25.190521
0.000000,0.000000,8.007896,0.000000,0.182954,0.032543,10.495785,0.058289,20.425044
0.000000,0.000000,8.309179,0.000000,0.058815,0.026267,6.686295,0.052165,31.784595
0.000000,0.000000,16.910667,0.000000,0.145983,0.029059,8.872003,0.055077,43.973934
0.000000,0.000000,23.328009,0.000000,0.145374,0.035601,10.154142,0.042915,38.320713
0.000000,0.000000,28.949224,0.000000,0.160275,0.022064,6.232753,0.087005,62.418777
0.000000,0.000000,40.129677,0.000000,0.071068,0.017880,8.617016,0.034518,58.360817
0.000000,0.000000,37.456239,0.000000,0.063479,0.022312,6.306456,0.049019,58.716157
0.000000,0.000000,23.059954,0.000000,0.073335,0.027186,6.054386,0.033901,39.978427
0.000000,0.000000,8.923658,0.000000,0.062398,0.021085,6.571363,0.086554,21.024692
0.000000,0.000000,9.139471,0.000000,0.065088,0.024372,6.115781,0.067219,21.500902
0.000000,0.000000,8.510223,0.000000,0.058591,0.029408,7.466527,0.044243,23.623543
0.000000,0.000000,8.937163,0.000000,0.062204,0.022931,6.200859,0.059351,27.872312
0.000000,0.000000,10.434953,0.000000,0.060194,0.024118,5.826546,0.048278,22.190265
0.000000,0.000000,15.702925,0.000000,0.065296,0.027048,5.686240,0.042831,27.386474
0.000000,0.000000,14.727947,0.000000,0.062362,0.027355,8.078999,0.056452,28.564662
0.000000,0.000000,27.728491,0.000000,0.066028,0.024421,5.730448,0.076285,41.470616
0.000000,0.000000,10.430813,0.000000,0.064109,0.022945,5.781517,0.057891,28.086547
0.000000,0.000000,16.387110,0.000000,0.075966,0.911568,5.179050,0.034308,29.392579
0.000000,0.000000,15.222122,0.000000,0.082779,0.015477,5.240818,0.135017,31.141986
0.000000,0.000000,18.961255,0.000000,0.064421,0.418446,8.113055,0.033901,33.410951
0.000000,0.000000,20.792428,0.000000,0.063524,0.414824,6.242256,0.030898,42.671967
0.000000,0.000000,9.978775,0.000000,0.062621,0.021912,7.028700,0.022851,21.138105
0.000000,0.000000,9.038718,0.000000,0.146498,0.034920,5.310604,0.028112,21.019707
0.000000,0.000000,20.456616,0.000000,0.065681,0.021895,5.554462,0.028332,33.214670
0.000000,0.000000,20.455022,0.000000,0.065982,0.028495,5.638120,0.027304,34.378854
0.000000,0.000000,9.327029,0.000000,0.229240,0.025293,5.612199,0.032409,23.790605
0.000000,0.000000,19.258091,0.000000,0.065054,0.019855,6.205987,0.033666,33.209866
0.000000,0.000000,9.488390,0.000000,0.065588,0.022358,6.220961,0.032715,20.190043
0.000000,0.000000,14.972915,0.000000,0.165219,0.026719,4.953944,0.022150,26.834870
0.000000,0.000000,20.552717,0.000000,0.183997,0.016789,5.621500,0.239549,41.268572
0.000000,0.000000,11.731112,0.000000,0.067489,0.043828,5.079546,0.018973,24.426139
0.000000,0.000000,18.939325,0.000000,0.142498,0.017923,6.042599,0.026577,33.741997
0.000000,0.000000,12.762772,0.000000,0.065031,0.028320,16.127154,0.035378,29.644436
0.000000,0.000000,19.546884,0.000000,0.132006,0.026312,5.884046,0.030548,32.955405
0.000000,0.000000,11.183369,0.000000,0.065677,0.025045,5.962789,0.029818,22.838584
0.000000,0.000000,13.486920,0.000000,0.061575,0.026352,5.989558,0.033003,26.933797
0.000000,0.000000,19.402383,0.000000,0.069512,0.024039,12.691820,0.046715,32.269980
0.000000,0.000000,24.487950,0.000000,0.183532,0.024060,19.718359,0.028695,39.034944
0.000000,0.000000,21.050205,0.000000,0.063958,0.024603,9.455668,0.028046,49.948495
0.000000,0.000000,30.733598,0.000000,0.059452,0.013611,7.205843,0.094231,47.503115
0.000000,0.000000,31.466593,0.000000,0.132569,0.021050,6.138196,0.029271,48.293381
0.000000,0.000000,12.213445,0.000000,0.055336,0.020448,5.619868,0.023992,26.844324
0.000000,0.000000,8.071235,0.000000,0.055367,0.063989,8.631153,0.040291,18.930594
0.000000,0.000000,11.410944,0.000000,0.110620,0.030884,9.105530,0.040299,21.330414
0.000000,0.000000,18.290525,0.000000,0.109416,0.234590,7.341474,0.028694,28.704820
0.000000,0.000000,19.254168,0.000000,0.132146,0.027361,6.235534,0.040752,34.402521
0.000000,0.000000,20.082211,0.000000,0.096573,0.023801,6.790682,0.025471,35.660278
0.000000,0.000000,22.287648,0.000000,0.053024,0.036461,5.819516,0.029595,40.380560
0.000000,0.000000,21.305327,0.000000,0.103743,0.019585,5.424365,0.086571,36.148461
0.000000,0.000000,11.728710,0.000000,0.049251,0.018674,5.615552,0.033087,24.943207
0.000000,0.000000,13.800353,0.000000,0.049202,0.024180,7.912768,0.028106,24.582346
0.000000,0.000000,18.278021,0.000000,0.084923,0.045195,5.844252,0.028520,29.484670
0.000000,0.000000,18.884404,0.000000,0.085533,0.023120,6.930088,0.035731,29.379233
0.000000,0.000000,23.517050,0.000000,0.047397,0.019896,6.256452,0.035585,37.390282
0.000000,0.000000,7.971989,0.000000,0.094774,0.020500,6.049071,0.042366,16.900660
0.000000,0.000000,8.411710,0.000000,0.093805,0.017984,5.131150,0.031138,26.372387
0.000000,0.000000,16.893783,0.000000,0.085162,0.022877,16.186882,0.044595,26.922243
0.000000,0.000000,8.842557,0.000000,0.099603,0.017750,5.067106,0.027885,20.603213
0.000000,0.000000,14.131283,0.000000,0.052279,0.015561,5.135718,0.114004,34.781377
0.000000,0.000000,8.757368,0.000000,0.097694,0.014301,5.540508,0.033754,17.789555
0.000000,0.000000,8.398080,0.000000,0.087732,0.018291,17.521496,0.025393,17.379246
0.000000,0.000000,9.071108,0.000000,0.049878,0.019651,5.406554,0.028010,24.515408
0.000000,0.000000,13.862935,0.000000,0.048604,1.966486,5.370504,0.038835,29.138912
0.000000,0.000000,9.478013,0.000000,0.082908,0.016970,5.509859,0.033719,18.017279
0.000000,0.000000,8.253830,0.000000,0.087244,0.017071,5.158709,0.030563,16.351748
0.000000,0.000000,17.328892,0.000000,0.086148,0.021441,4.945913,0.039048,34.785099
0.000000,0.000000,20.652523,0.000000,0.063416,0.013389,4.845281,0.018596,36.275084
0.000000,0.000000,8.403941,0.000000,0.056367,0.029821,4.369374,0.019208,27.519470
0.000000,0.000000,29.161218,0.000000,0.056861,0.013844,7.385613,0.021080,45.661210
0.000000,0.000000,19.126647,0.000000,0.050048,0.013902,5.114650,0.217522,40.235725
0.000000,0.000000,16.675138,0.000000,0.053265,0.012420,4.780937,0.019677,26.263915
0.000000,0.000000,15.007358,0.000000,0.048055,0.014615,6.667179,0.022503,27.633786
0.000000,0.000000,37.802697,0.000000,0.111061,0.015983,4.554111,0.020921,52.783126
0.000000,0.000000,27.241134,0.000000,0.087949,0.013609,6.362518,0.017127,44.242951
0.000000,0.000000,28.277203,0.000000,0.048455,0.014055,3.982807,0.096200,54.238283
0.000000,0.000000,21.887161,0.000000,0.156406,0.012045,4.368525,0.011614,33.340501
0.000000,0.000000,15.366303,0.000000,0.050096,0.014113,4.567704,1.196471,25.982581
0.000000,0.000000,7.856955,0.000000,0.050940,0.014969,5.672788,0.012415,20.276361
0.000000,0.000000,7.846725,0.000000,0.053191,0.014074,6.153194,0.015113,16.555956
0.000000,0.000000,13.400415,0.000000,0.050752,0.026197,3.650047,0.087084,22.800117
0.000000,0.000000,8.448077,0.000000,0.051844,0.012489,8.243582,0.026404,17.483710
0.000000,0.000000,18.791885,0.000000,0.054637,0.016942,15.059882,0.018663,28.144857
0.000000,0.000000,14.946224,0.000000,0.125671,0.019474,7.666117,0.022328,27.328245
0.000000,0.000000,8.558065,0.000000,0.054319,0.021104,8.551615,0.032710,19.118964
0.000000,0.000000,18.919967,0.000000,0.054382,0.016420,8.883836,0.157411,32.980879
0.000000,0.000000,20.746354,0.000000,0.122892,0.012930,7.282522,0.021753,36.982971
0.000000,0.000000,7.441494,0.000000,0.055379,0.013492,8.620311,0.021394,17.023114
0.000000,0.000000,8.069190,0.000000,0.056000,0.049558,5.843985,0.021902,18.130210
0.000000,0.000000,16.071263,0.000000,0.059563,0.021298,10.776256,1.153706,25.070375
0.000000,0.000000,9.620773,0.000000,0.058333,0.012796,4.969142,0.033691,19.180564
0.000000,0.000000,7.259296,0.000000,0.114675,0.021748,7.342215,0.025751,21.912739
0.000000,0.000000,17.898038,0.000000,0.060813,0.024891,7.603652,0.035613,30.139223
0.000000,0.000000,7.994807,0.000000,0.116425,0.032835,5.497405,0.061113,17.505318
0.000000,0.000000,7.766000,0.000000,0.130494,0.030406,13.595529,0.027153,16.740811
0.000000,0.000000,6.865361,0.000000,0.166450,0.018529,6.263736,0.026274,16.509930
0.000000,0.000000,7.047083,0.000000,0.119733,0.013951,8.796688,0.015554,18.332588
0.000000,0.000000,11.375773,0.000000,0.144994,0.016044,9.121182,0.100333,21.806772
0.000000,0.000000,20.794205,0.000000,0.131735,0.013096,6.613594,0.014252,38.497127
0.000000,0.000000,10.672174,0.000000,0.139786,0.015056,5.198363,0.033785,22.485266
0.000000,0.000000,11.480055,0.000000,0.111364,0.013196,4.510870,0.141806,24.315258
0.000000,0.000000,15.575648,0.000000,0.057533,0.012995,5.532351,0.021291,27.092266
0.000000,0.000000,7.789047,0.000000,0.123884,0.011961,4.900136,0.015876,20.234912
0.000000,0.000000,23.156522,0.000000,0.115811,0.018007,6.531004,0.072268,34.239224
0.000000,0.000000,7.375972,0.000000,0.276280,0.018049,5.409097,0.017320,28.243645
0.000000,0.000000,23.407210,0.000000,0.148554,0.018742,5.644846,0.019566,36.904277
0.000000,0.000000,14.999233,0.000000,0.131130,0.025217,5.243039,0.012302,26.803223
0.000000,0.000000,21.763919,0.000000,0.126754,0.020108,5.223554,0.011877,37.099515
0.000000,0.000000,17.773406,0.000000,0.108767,0.013156,4.793786,0.077929,29.160377
0.000000,0.000000,15.476766,0.000000,0.124021,0.013657,5.378037,0.014634,27.141464
0.000000,0.000000,7.583171,0.000000,0.115240,0.014528,5.105564,0.012114,17.884621
0.000000,0.000000,8.086805,0.000000,0.136621,0.021130,5.222210,0.038367,17.971952
0.000000,0.000000,14.058247,0.000000,0.536415,0.017093,4.946033,0.014359,29.380752
0.000000,0.000000,14.438339,0.000000,0.121601,0.033382,8.311776,0.011370,28.420699
0.000000,0.000000,16.537846,0.000000,0.059695,0.059067,4.643090,0.010301,27.155617
0.000000,0.000000,7.508808,0.000000,0.073514,0.015935,5.005515,0.011627,28.789458
0.000000,0.000000,22.377422,0.000000,0.119804,0.031993,5.003393,0.009002,36.683928
0.000000,0.000000,14.485857,0.000000,0.059853,0.019917,5.050740,0.083807,30.076247
0.000000,0.000000,14.217808,0.000000,0.142021,0.012928,5.080264,0.020478,26.987674
0.000000,0.000000,12.438365,0.000000,0.132341,0.018012,5.149837,0.019233,25.275601
0.000000,0.000000,16.600903,0.000000,0.123359,0.031110,5.127812,0.013889,28.377901
0.000000,0.000000,7.531073,0.000000,0.121900,0.016301,4.985640,0.015562,21.661544
0.000000,0.000000,12.347652,0.000000,0.111575,0.035181,5.441401,0.020146,24.340713
0.000000,0.000000,9.581527,0.000000,0.127070,0.019480,5.213991,0.023858,20.825489
0.000000,0.000000,19.078747,0.000000,0.135057,0.016833,5.163060,0.018079,30.451041
0.000000,0.000000,20.359277,0.000000,0.135261,0.020077,7.888579,0.023819,37.447406
0.000000,0.000000,21.148464,0.000000,0.174336,0.030657,4.981725,0.012063,40.045212
0.000000,0.000000,20.421279,0.000000,0.193611,0.020728,5.688454,0.100661,35.451705
0.000000,0.000000,22.529323,0.000000,0.061746,0.015489,5.001009,0.034650,40.413526
0.000000,0.000000,9.439055,0.000000,0.156957,0.017741,5.163586,0.016905,21.810757
0.000000,0.000000,17.806982,0.000000,0.057694,0.018083,5.627815,0.018138,29.904605
0.000000,0.000000,17.192822,0.000000,0.126812,0.017182,5.248676,1.013941,34.152149
0.000000,0.000000,14.495321,0.000000,0.058761,0.017953,5.519341,0.019809,26.053528
0.000000,0.000000,12.772722,0.000000,0.151850,0.018333,5.097127,0.022660,26.429534
0.000000,0.000000,14.798521,0.000000,0.059134,0.015543,4.263103,0.015866,28.300762
0.000000,0.000000,15.148305,0.000000,0.130128,0.014848,4.939806,0.011570,26.950800
0.000000,0.000000,23.705573,0.000000,0.060902,0.016488,7.277550,0.093423,38.134468
0.000000,0.000000,19.747936,0.000000,0.120358,0.012193,6.439381,0.028352,32.176301
0.000000,0.000000,9.823637,0.000000,0.063343,0.011244,4.819781,0.011376,20.489249
0.000000,0.000000,10.217760,0.000000,0.135690,0.018551,7.226749,0.013560,25.701742
0.000000,0.000000,20.751251,0.000000,0.060919,0.017103,5.319885,0.013640,35.027785
0.000000,0.000000,14.594931,0.000000,0.056926,0.016514,6.433823,0.015938,26.908322
0.000000,0.000000,14.934855,0.000000,0.058409,0.016643,6.008330,0.024961,28.084184
0.000000,0.000000,15.554074,0.000000,0.117110,0.018770,4.830753,0.014378,26.758052
0.000000,0.000000,10.091368,0.000000,0.058856,0.017767,7.013969,0.011576,20.832593
0.000000,0.000000,13.162026,0.000000,0.118979,0.027935,5.106734,0.014080,24.858338
0.000000,0.000000,12.174431,0.000000,0.127973,0.018015,5.896623,0.110251,25.098289
0.000000,0.000000,27.443237,0.000000,0.126655,0.016339,4.987506,0.022954,40.611633
0.000000,0.000000,14.454676,0.000000,0.058943,0.019487,5.368712,0.031750,28.529299
0.000000,0.000000,19.033562,0.000000,0.061323,0.034492,5.738580,0.019550,31.043941
0.000000,0.000000,21.819458,0.000000,0.057920,247831605643575296.000000,-11614799850938605102964932608.000000,247831605643575296.000000,35.578201
0.000000,0.000000,14.512745,0.000000,0.059697,0.000000,-1005693717959682877694081297809408.000000,0.000000,32.035829
0.000000,0.000000,13.100112,0.000000,0.117375,12499450494697076736.000000,-0.000000,8128104523961990144.000000,24.124026
0.000000,0.000000,10.439291,0.000000,0.113658,21474840666.339256,-0.000000,21474840705.600002,22.167843
0.000000,0.000000,14.696865,0.000000,0.055057,30786329849713.105469,-17737190622945148600409967586868236769779899670254885582704943418784501793412091199757566886295077037127990958791360457748019925099472748544.000000,30786329849713.105469,25.726930
0.000000,0.000000,21.386150,0.000000,0.108536,-nan,-32318334944911197246525016090865365959932005604172943391062565025167808921600.000000,-nan,36.058736
0.000000,0.000000,14.826805,0.000000,0.131442,257684769.952066,-25966630180157524185923956589670261563448974297756421141957923490199195834239508040145743002301911383116403367145421603792455426365765793588484835297566399886524416.000000,32641765623.500004,26.691135
0.000000,0.000000,19.421844,0.000000,0.115386,1378363453546168320.000000,-546838645481368671947643854886041085043573555446878210308434067420348416.000000,1378363453546168320.000000,32.512483
0.000000,0.000000,12.401074,0.000000,0.055561,0.000000,-10097299909299132541381089195878014050598126438343500068533646672922039587694277838065631232.000000,0.000000,22.841484
0.000000,0.000000,20.832348,0.000000,0.126173,6336780179989330944.000000,-86131929174450361099193286351198380650914165635737320842854400.000000,4842275597004569600.000000,32.858598
0.000000,0.000000,15.478102,0.000000,0.058762,21474840807.221947,-0.000000,21474840805.950001,28.887254
0.000000,0.000000,21.448581,0.000000,0.058468,4123169157323.807129,-967519993090821353902227872483843907422328505192557838336.000000,4123169157323.807129,33.580804
0.000000,0.000000,17.029201,0.000000,0.144440,-nan,-20661512423434251687982434775320812549109028112688794409487762658526613090475540795450059722965156601298252618373527391665360107215944208657800249015655854669471759136458216457898274534028376033872037451835044432395686159319040.000000,-nan,29.143070
0.000000,0.000000,10.793390,0.000000,0.116227,507937336391718976.000000,-nan,407125589114644096.000000,23.303684
0.000000,0.000000,10.459645,0.000000,0.122021,432554542387691520.000000,-nan,432554542387691520.000000,21.208171
0.000000,0.000000,9.986054,0.000000,0.056061,0.000000,-nan,0.000000,20.353954
0.000000,0.000000,11.071223,0.000000,0.054583,5253105917699816448.000000,-nan,4208167450056850944.000000,22.289132
0.000000,0.000000,15.849270,0.000000,0.056092,21474840808.398266,-nan,21474840807.000000,26.379356
0.000000,0.000000,10.233036,0.000000,0.056427,120259101539.589111,-nan,120259101539.589111,21.648421
0.000000,0.000000,10.158732,0.000000,0.106729,-nan,435313020860659970457999470674688509009947850758417092182016.000000,-nan,22.961714
0.000000,0.000000,9.893372,0.000000,0.131181,659066107103000192.000000,17897528403096272620677274937737332391936.000000,504403231097067968.000000,19.842220
0.000000,0.000000,20.531152,0.000000,0.060218,288125958022496256.000000,3042747470028101501612013201516177678436033055228718574097777749869165157966666508469033114080588599892733631850872832.000000,288125958022496256.000000,31.754093
0.000000,0.000000,17.851672,0.000000,0.073984,0.000000,15151249658759092905117841997931214798848.000000,0.000000,30.804569
0.000000,0.000000,13.431040,0.000000,0.144553,3522292613119.999512,317400188426847248356472631985712199223429005312839800324096.000000,24629087305727.996094,26.012789
0.000000,0.000000,21.201373,0.000000,0.113998,21474840792.293682,215476764574896393667676065357156188417269551768542585975494147811832310237264456470658763135905365664658376351293599095610983847298947337189228567995749171492646723947797240849559036207814144671798108168501040259378904757217993424896.000000,21474840791.200001,37.151706
0.000000,0.000000,13.991227,0.000000,0.115445,25769808046.674042,-0.000000,25769808046.674042,27.544679
0.000000,0.000000,21.174993,0.000000,0.114101,-nan,-0.000000,-nan,40.751127
0.000000,0.000000,14.614988,0.000000,0.132027,62382931475033080.000000,-0.000000,53142498331066376.000000,24.504831
0.000000,0.000000,12.026869,0.000000,0.110779,227320842461184.000000,279039472020805095207194050601210756719227992688543096098933665901083525355305970255462911827824125455962812360641865101250394361051343279732341883757371644167966651234264260066424568955589591754862234078460055077892399104340828343111802972839075933986620558330456929468416.000000,227320842461184.000000,24.369128
0.000000,0.000000,17.282364,0.000000,0.058856,0.000000,-0.000000,0.000000,27.325199
0.000000,0.000000,16.889872,0.000000,0.119643,19173556092927.996094,43305258456215168013454967832816663916559934948486203365870150202567721395085194224929707264623565841973705558042827868736503209171852178253026577874944.000000,94997898592255.984375,27.370661
